GeneID	SRR16497780	SRR16497781	SRR16497782	SRR16497783	SRR16497784	SRR16497785
ENSG00000266185	0	4	0	1	1	0
ENSG00000266187	0	0	0	2	0	0
ENSG00000266188	7	0	0	0	1	1
ENSG00000266189	2	0	0	0	1	7
ENSG00000266190	0	0	2	0	0	0
ENSG00000266192	0	0	0	0	0	0
ENSG00000266194	6	0	0	0	0	0
ENSG00000266195	9	0	0	0	0	0
ENSG00000266196	0	0	0	0	0	0
ENSG00000266200	12	9	2	5	6	0
ENSG00000266201	0	1	3	0	0	0
ENSG00000266202	3	0	0	0	0	0
ENSG00000266203	5	3	4	12	5	5
ENSG00000266204	0	0	0	2	0	0
ENSG00000266206	0	0	0	0	0	0
ENSG00000266208	14	77	32	17	23	49
ENSG00000266210	0	0	0	1	0	0
ENSG00000266211	0	0	0	0	0	0
ENSG00000266213	3	9	0	0	0	1
ENSG00000266215	0	2	0	1	0	2
ENSG00000266217	0	0	3	0	0	0
ENSG00000266222	0	0	0	0	0	0
ENSG00000266226	0	0	0	3	0	0
ENSG00000266227	3	0	0	2	0	0
ENSG00000266228	3	2	2	4	0	3
ENSG00000266232	0	0	2	11	2	2
ENSG00000266235	0	0	8	7	5	8
ENSG00000266236	5	5	11	0	1	4
ENSG00000266237	0	3	4	2	3	1
ENSG00000266240	0	2	6	3	1	0
ENSG00000266242	0	0	5	1	1	0
ENSG00000266243	0	0	0	0	0	0
ENSG00000266245	0	2	9	8	2	5
ENSG00000266248	0	0	0	2	0	0
ENSG00000266251	0	0	0	0	0	0
ENSG00000266255	0	0	0	0	1	0
ENSG00000266256	4	2	2	2	5	4
ENSG00000266258	6	7	7	8	4	0
ENSG00000266261	10	5	1	7	8	2
ENSG00000266262	0	0	0	0	0	0
ENSG00000266265	2	3	9	12	6	4
ENSG00000266268	0	4	0	0	0	0
ENSG00000266270	0	0	0	1	4	0
ENSG00000266273	0	0	0	1	0	0
ENSG00000266274	0	1	2	0	0	1
ENSG00000266276	0	0	0	4	0	0
ENSG00000266278	5	5	3	1	0	4
ENSG00000266279	0	0	0	1	1	0
ENSG00000266282	1	1	1	0	1	1
ENSG00000266283	0	0	0	3	0	0
ENSG00000266287	0	3	0	0	0	0
ENSG00000266288	4	1	5	1	1	0
ENSG00000266289	0	3	0	0	1	1
ENSG00000266290	20	5	5	8	6	3
ENSG00000266291	0	0	0	0	0	0
ENSG00000266296	0	2	1	1	0	0
ENSG00000266297	1	0	0	1	0	7
ENSG00000266299	0	0	0	0	0	0
ENSG00000266302	0	2	0	0	0	0
ENSG00000266304	0	0	1	0	0	0
ENSG00000266305	0	0	0	0	0	0
ENSG00000266306	4	0	0	6	0	1
ENSG00000266307	0	1	0	2	0	0
ENSG00000266308	26	4	5	8	13	0
ENSG00000266311	0	0	1	0	0	0
ENSG00000266312	0	0	2	0	0	0
ENSG00000266313	11	3	18	5	4	3
ENSG00000266315	3	2	6	0	2	0
ENSG00000266317	0	0	0	0	0	0
ENSG00000266318	2	0	0	1	0	0
ENSG00000266320	8	8	5	4	4	4
ENSG00000266321	0	0	0	0	0	0
ENSG00000266324	0	3	0	0	0	0
ENSG00000266325	0	0	0	0	0	0
ENSG00000266327	0	0	0	1	0	0
ENSG00000266328	0	0	0	0	0	0
ENSG00000266329	0	0	0	0	0	0
ENSG00000266335	0	0	1	0	0	0
ENSG00000266338	239	256	583	416	347	352
ENSG00000266340	4	2	9	3	7	3
ENSG00000266341	0	0	0	0	0	0
ENSG00000266354	0	0	0	0	0	0
ENSG00000266356	0	0	0	1	0	0
ENSG00000266357	0	0	1	3	0	0
ENSG00000266364	0	0	0	0	0	0
ENSG00000266365	0	9	1	1	2	1
ENSG00000266368	0	0	3	0	0	0
ENSG00000266369	0	0	0	1	0	3
ENSG00000266370	0	3	0	3	0	0
ENSG00000266371	14	1	20	8	10	6
ENSG00000266373	0	0	0	3	0	0
ENSG00000266378	11	47	24	22	10	32
ENSG00000266379	0	1	0	1	0	0
ENSG00000266383	6	1	2	0	1	1
ENSG00000266385	15	4	7	1	6	1
ENSG00000266389	3	1	0	0	3	1
ENSG00000266392	3	2	15	11	18	10
ENSG00000266396	0	0	0	0	0	0
ENSG00000266397	0	6	6	7	3	5
ENSG00000266401	4	1	0	1	0	1
ENSG00000266402	0	0	1	2	0	0
ENSG00000266405	6	3	30	14	25	4
ENSG00000266407	0	2	0	0	1	0
ENSG00000266411	0	4	10	11	8	7
ENSG00000266412	366	703	1719	1200	610	1534
ENSG00000266415	0	2	0	0	0	0
ENSG00000266416	0	2	0	2	0	0
ENSG00000266417	0	0	0	0	0	0
ENSG00000266420	0	9	2	3	4	1
ENSG00000266421	0	0	0	0	0	0
ENSG00000266423	0	0	2	0	0	0
ENSG00000266426	4	0	0	0	0	0
ENSG00000266431	0	0	0	0	0	0
ENSG00000266433	2	9	1	4	2	1
ENSG00000266436	0	0	0	0	0	0
ENSG00000266437	0	0	0	0	0	0
ENSG00000266439	0	0	0	0	0	0
ENSG00000266441	0	0	0	0	0	0
ENSG00000266445	12	7	16	3	10	7
ENSG00000266446	0	33	5	20	4	17
ENSG00000266448	0	0	0	0	0	0
ENSG00000266449	0	0	0	0	1	1
ENSG00000266450	0	0	0	0	0	0
ENSG00000266454	0	0	0	0	0	0
ENSG00000266456	13	11	18	27	11	4
ENSG00000266458	0	0	0	0	0	0
ENSG00000266460	0	0	0	1	0	0
ENSG00000266461	5	0	0	0	0	0
ENSG00000266463	0	0	0	0	0	0
ENSG00000266466	7	5	2	1	2	0
ENSG00000266467	20	9	6	6	4	3
ENSG00000266469	25	16	101	48	31	62
ENSG00000266470	0	0	0	0	0	0
ENSG00000266472	363	215	627	315	366	261
ENSG00000266473	23	10	5	6	14	5
ENSG00000266477	0	0	0	0	0	0
ENSG00000266478	0	0	0	0	0	0
ENSG00000266479	0	0	0	0	0	0
ENSG00000266489	0	0	2	0	0	0
ENSG00000266490	0	0	0	0	1	0
ENSG00000266494	0	1	0	0	4	0
ENSG00000266495	0	0	4	0	0	0
ENSG00000266497	0	0	1	1	0	0
ENSG00000266498	19	12	15	15	11	8
ENSG00000266501	3	0	2	0	0	0
ENSG00000266502	0	0	0	0	0	0
ENSG00000266503	0	1	3	1	3	0
ENSG00000266504	0	0	0	0	0	0
ENSG00000266505	0	3	1	0	0	0
ENSG00000266507	3	5	7	5	9	9
ENSG00000266508	0	2	0	0	0	0
ENSG00000266509	0	0	0	0	0	0
ENSG00000266513	0	5	1	0	0	0
ENSG00000266514	0	0	0	0	0	0
ENSG00000266515	0	0	0	0	0	0
ENSG00000266517	7	0	0	0	0	0
ENSG00000266518	0	1	0	0	0	0
ENSG00000266520	0	0	0	0	0	0
ENSG00000266521	2	0	2	0	0	0
ENSG00000266522	8	0	1	5	0	0
ENSG00000266524	14	12	3	0	2	0
ENSG00000266525	0	1	0	0	2	0
ENSG00000266527	0	4	1	0	1	1
ENSG00000266529	0	0	0	2	0	0
ENSG00000266530	0	1	2	0	0	0
ENSG00000266531	1	2	2	1	1	0
ENSG00000266533	0	0	5	9	9	9
ENSG00000266535	0	0	2	0	0	0
ENSG00000266537	4	4	3	3	8	3
ENSG00000266538	63	44	44	37	29	17
ENSG00000266541	62	14	33	22	23	4
ENSG00000266545	0	0	0	0	0	0
ENSG00000266549	0	2	0	0	0	0
ENSG00000266553	22	8	7	32	13	8
ENSG00000266554	0	9	0	1	1	0
ENSG00000266555	0	0	0	1	1	2
ENSG00000266559	0	3	5	0	0	2
ENSG00000266560	0	0	0	0	1	0
ENSG00000266561	0	0	0	0	0	0
ENSG00000266563	0	0	0	0	0	0
ENSG00000266564	0	0	0	0	0	0
ENSG00000266569	2	1	0	4	0	0
ENSG00000266570	0	2	0	2	2	0
ENSG00000266573	7	6	0	3	0	1
ENSG00000266575	0	0	0	0	0	0
ENSG00000266578	1	0	1	5	0	5
ENSG00000266579	2	4	0	0	0	2
ENSG00000266580	2	0	0	1	0	1
ENSG00000266581	0	0	0	0	0	0
ENSG00000266582	0	0	0	0	0	0
ENSG00000266583	0	0	0	2	0	0
ENSG00000266586	0	0	0	0	0	0
ENSG00000266588	2	2	0	0	0	0
ENSG00000266589	4	0	6	8	1	5
ENSG00000266593	0	0	0	0	0	0
ENSG00000266594	10	1	3	3	0	1
ENSG00000266598	73	38	34	27	26	7
ENSG00000266599	5	0	0	0	0	0
ENSG00000266601	0	1	8	5	2	0
ENSG00000266602	3	2	0	0	3	0
ENSG00000266604	0	0	0	3	0	0
ENSG00000266605	0	0	0	0	0	0
ENSG00000266610	0	0	0	0	0	0
ENSG00000266611	0	0	0	0	0	0
ENSG00000266613	5	1	0	0	0	2
ENSG00000266614	0	1	0	3	0	0
ENSG00000266617	0	0	0	0	0	0
ENSG00000266618	0	0	3	0	0	0
ENSG00000266619	0	3	1	0	0	0
ENSG00000266627	2	2	2	0	0	0
ENSG00000266634	0	2	0	0	0	0
ENSG00000266640	0	3	2	1	0	1
ENSG00000266642	0	0	0	0	0	0
ENSG00000266643	4	2	4	1	4	1
ENSG00000266644	87	27	46	17	51	8
ENSG00000266645	0	2	0	0	0	0
ENSG00000266647	0	0	0	0	0	0
ENSG00000266648	0	0	0	2	1	2
ENSG00000266649	0	0	2	1	4	1
ENSG00000266651	81	28	76	58	49	39
ENSG00000266654	0	0	7	1	4	2
ENSG00000266655	1	0	0	0	0	0
ENSG00000266663	0	0	0	0	0	0
ENSG00000266664	0	0	0	0	0	0
ENSG00000266665	0	0	0	0	0	0
ENSG00000266666	0	0	0	0	0	0
ENSG00000266667	0	0	2	0	0	2
ENSG00000266668	6	1	5	3	0	4
ENSG00000266673	0	0	0	0	0	0
ENSG00000266676	7	0	1	0	0	0
ENSG00000266677	4	3	5	11	4	2
ENSG00000266680	0	3	0	1	0	2
ENSG00000266690	0	0	0	0	0	0
ENSG00000266691	0	2	0	4	0	3
ENSG00000266692	0	0	0	0	0	0
ENSG00000266693	4	0	0	2	2	0
ENSG00000266696	0	2	0	4	0	0
ENSG00000266698	0	0	0	0	0	0
ENSG00000266703	0	0	0	2	0	0
ENSG00000266704	0	0	0	0	0	0
ENSG00000266705	0	0	0	0	0	0
ENSG00000266707	2	2	0	0	0	0
ENSG00000266708	1	0	5	8	5	1
ENSG00000266709	36	138	50	77	49	120
ENSG00000266710	6	1	6	5	3	1
ENSG00000266711	0	1	0	0	0	0
ENSG00000266712	0	0	3	1	0	2
ENSG00000266714	101	91	132	74	62	45
ENSG00000266717	11	6	9	7	12	2
ENSG00000266718	7	0	0	1	1	0
ENSG00000266719	0	0	1	0	0	0
ENSG00000266720	0	0	0	3	1	0
ENSG00000266721	0	1	0	1	1	0
ENSG00000266728	0	0	0	0	0	0
ENSG00000266729	10	0	2	1	0	0
ENSG00000266733	0	1	0	1	1	1
ENSG00000266736	5	0	0	0	0	0
ENSG00000266738	0	1	0	0	0	0
ENSG00000266740	0	0	0	0	0	0
ENSG00000266743	2	0	1	0	0	0
ENSG00000266744	3	2	6	5	2	1
ENSG00000266745	3	2	0	0	1	0
ENSG00000266746	0	0	0	0	0	0
ENSG00000266750	0	0	0	0	2	0
ENSG00000266751	0	0	0	0	0	1
ENSG00000266754	0	0	0	0	0	1
ENSG00000266756	0	0	0	0	0	0
ENSG00000266758	0	5	2	1	2	0
ENSG00000266760	0	0	0	0	0	0
ENSG00000266761	0	0	0	0	0	0
ENSG00000266765	0	4	2	0	0	0
ENSG00000266767	5	13	6	1	1	0
ENSG00000266770	0	0	8	1	7	0
ENSG00000266771	0	0	0	0	0	0
ENSG00000266774	0	0	0	0	0	0
ENSG00000266775	0	0	0	0	0	0
ENSG00000266776	0	0	3	0	0	0
ENSG00000266777	23	20	32	22	21	21
ENSG00000266780	0	0	0	0	0	0
ENSG00000266782	2	0	0	0	0	1
ENSG00000266783	0	3	5	4	2	4
ENSG00000266786	0	2	0	4	1	0
ENSG00000266794	0	0	0	0	0	0
ENSG00000266801	0	2	0	0	3	2
ENSG00000266802	0	0	2	0	0	0
ENSG00000266803	7	0	13	12	5	1
ENSG00000266805	4	1	13	6	3	4
ENSG00000266806	0	2	0	3	2	0
ENSG00000266807	0	0	0	0	0	0
ENSG00000266808	0	1	0	2	0	0
ENSG00000266809	0	0	0	0	0	0
ENSG00000266818	7	0	0	0	4	0
ENSG00000266820	0	0	0	0	0	0
ENSG00000266821	13	7	16	3	5	2
ENSG00000266824	0	6	2	0	3	1
ENSG00000266826	0	0	3	0	0	0
ENSG00000266827	0	0	0	0	0	0
ENSG00000266828	0	0	0	0	0	0
ENSG00000266830	0	0	0	0	0	0
ENSG00000266835	6	2	0	4	1	1
ENSG00000266839	0	0	0	0	0	0
ENSG00000266840	0	0	0	0	4	0
ENSG00000266844	0	7	5	6	3	1
ENSG00000266846	0	0	0	0	0	1
ENSG00000266850	1	5	3	1	2	0
ENSG00000266852	4	4	10	3	1	4
ENSG00000266853	0	0	2	2	2	2
ENSG00000266855	0	0	0	0	0	0
ENSG00000266858	9	1	0	1	1	0
ENSG00000266863	29	0	11	7	16	4
ENSG00000266865	2	12	16	5	3	5
ENSG00000266869	0	0	0	1	0	5
ENSG00000266872	0	0	0	0	0	0
ENSG00000266875	0	0	0	0	0	0
ENSG00000266876	0	0	0	0	0	2
ENSG00000266877	0	3	1	1	0	2
ENSG00000266885	8	4	0	1	0	0
ENSG00000266887	0	0	1	2	0	0
ENSG00000266890	0	0	0	0	0	0
ENSG00000266891	4	8	18	12	3	15
ENSG00000266893	0	5	0	0	0	0
ENSG00000266896	8	1	9	6	3	3
ENSG00000266897	30	7	30	24	24	16
ENSG00000266899	2	3	0	1	0	0
ENSG00000266900	2	3	10	6	3	6
ENSG00000266901	4	2	19	7	3	6
ENSG00000266903	6	8	2	2	0	3
ENSG00000266904	26	56	39	57	17	29
ENSG00000266905	0	1	0	1	0	0
ENSG00000266906	0	0	0	0	0	0
ENSG00000266907	0	7	2	6	0	2
ENSG00000266908	2	0	0	0	0	0
ENSG00000266909	0	3	0	0	1	1
ENSG00000266910	0	0	3	3	0	0
ENSG00000266913	4	4	7	3	2	0
ENSG00000266915	0	0	0	0	0	0
ENSG00000266916	4	1	2	12	0	1
ENSG00000266918	8	7	29	11	9	10
ENSG00000266919	0	0	0	0	0	0
ENSG00000266920	0	0	0	0	0	0
ENSG00000266921	0	1	2	5	0	2
ENSG00000266922	3	2	7	2	5	2
ENSG00000266923	0	0	0	0	0	0
ENSG00000266924	1	6	1	1	1	6
ENSG00000266925	0	0	0	0	0	0
ENSG00000266928	0	1	8	4	1	4
ENSG00000266929	0	0	0	0	0	0
ENSG00000266931	57	53	58	48	27	21
ENSG00000266932	3	8	3	1	2	0
ENSG00000266933	6	3	5	0	1	5
ENSG00000266934	5	10	9	6	1	0
ENSG00000266936	17	5	22	7	17	8
ENSG00000266938	0	0	0	1	0	0
ENSG00000266941	0	1	5	2	4	2
ENSG00000266943	0	2	0	0	0	0
ENSG00000266944	0	2	0	0	0	0
ENSG00000266946	26	8	75	57	49	15
ENSG00000266947	20	20	15	12	12	7
ENSG00000266950	3	0	5	5	0	1
ENSG00000266951	3	0	0	3	2	0
ENSG00000266952	0	0	1	0	0	0
ENSG00000266953	0	0	0	0	0	0
ENSG00000266954	0	0	0	0	0	0
ENSG00000266955	3	9	6	5	7	3
ENSG00000266957	2	0	0	3	0	0
ENSG00000266958	0	2	0	0	0	0
ENSG00000266959	0	0	2	0	1	0
ENSG00000266961	5	0	0	1	0	1
ENSG00000266962	2	3	2	0	0	0
ENSG00000266963	0	0	0	0	0	0
ENSG00000266964	0	0	0	0	0	0
ENSG00000266965	0	3	18	11	1	10
ENSG00000266967	32	17	38	26	29	24
ENSG00000266968	0	3	2	0	2	0
ENSG00000266969	0	1	5	4	0	2
ENSG00000266970	24	32	68	75	29	84
ENSG00000266971	0	0	0	0	0	0
ENSG00000266973	0	1	4	0	1	0
ENSG00000266975	0	0	12	5	0	2
ENSG00000266976	0	3	5	3	1	2
ENSG00000266977	4	0	0	3	0	1
ENSG00000266978	0	0	0	3	0	0
ENSG00000266979	5	4	0	3	0	0
ENSG00000266980	0	3	3	0	3	0
ENSG00000266981	0	0	0	0	0	0
ENSG00000266983	5	4	5	0	3	1
ENSG00000266984	1	0	0	0	0	1
ENSG00000266985	4	0	3	0	1	0
ENSG00000266987	33	7	17	5	13	5
ENSG00000266988	7	4	3	3	2	0
ENSG00000266989	0	2	0	0	0	0
ENSG00000266990	0	2	1	0	0	1
ENSG00000266992	0	0	0	2	0	0
ENSG00000266993	6	2	22	11	4	7
ENSG00000266994	0	4	2	2	4	3
ENSG00000266995	0	0	0	1	0	1
ENSG00000266997	0	0	0	0	0	0
ENSG00000266998	24	52	61	43	26	72
ENSG00000267000	0	0	0	0	0	1
ENSG00000267001	0	0	0	0	0	0
ENSG00000267002	21	79	131	77	49	79
ENSG00000267004	1	0	1	0	4	0
ENSG00000267005	2	3	0	0	2	0
ENSG00000267006	0	1	0	0	0	2
ENSG00000267007	0	0	0	0	0	0
ENSG00000267009	12	1	4	3	0	8
ENSG00000267011	3	1	6	8	3	2
ENSG00000267012	2	0	0	0	0	0
ENSG00000267013	1	4	0	1	2	0
ENSG00000267014	3	0	2	3	0	0
ENSG00000267015	0	0	1	0	2	0
ENSG00000267016	4	2	20	5	4	17
ENSG00000267019	0	0	0	2	0	1
ENSG00000267022	0	0	0	0	0	0
ENSG00000267023	40	43	118	43	27	37
ENSG00000267024	0	1	2	2	0	1
ENSG00000267026	10	10	1	3	5	0
ENSG00000267027	0	0	0	0	0	0
ENSG00000267028	0	1	10	9	7	4
ENSG00000267030	0	0	0	0	0	0
ENSG00000267032	6	0	3	1	0	0
ENSG00000267033	0	0	2	1	0	2
ENSG00000267034	2	1	1	0	2	0
ENSG00000267035	8	0	0	0	1	0
ENSG00000267036	2	1	3	0	3	2
ENSG00000267038	0	0	0	0	0	0
ENSG00000267039	0	6	3	5	1	0
ENSG00000267040	3	1	3	15	6	7
ENSG00000267041	159	59	166	81	143	81
ENSG00000267042	0	4	4	1	0	0
ENSG00000267044	5	3	12	0	8	5
ENSG00000267046	0	1	0	0	0	1
ENSG00000267047	0	0	0	0	0	0
ENSG00000267048	0	0	2	0	0	1
ENSG00000267049	66	19	18	20	26	10
ENSG00000267051	0	0	0	1	2	0
ENSG00000267052	0	0	0	1	3	4
ENSG00000267053	0	10	5	8	2	3
ENSG00000267054	0	0	0	0	0	0
ENSG00000267055	7	5	1	0	0	0
ENSG00000267056	0	0	0	0	0	0
ENSG00000267057	4	0	0	2	0	0
ENSG00000267058	5	8	15	17	3	5
ENSG00000267059	0	0	0	0	0	0
ENSG00000267060	1	11	10	11	11	7
ENSG00000267061	0	0	1	0	0	0
ENSG00000267062	0	0	0	0	0	0
ENSG00000267063	0	2	0	0	0	0
ENSG00000267064	1	2	3	0	0	3
ENSG00000267065	20	4	33	15	11	3
ENSG00000267066	0	1	0	0	0	0
ENSG00000267069	7	0	2	0	0	0
ENSG00000267070	11	1	3	6	1	0
ENSG00000267072	1	11	9	1	6	10
ENSG00000267073	2	0	0	3	2	0
ENSG00000267074	0	0	0	0	0	0
ENSG00000267075	0	0	2	0	0	0
ENSG00000267076	0	0	0	0	0	1
ENSG00000267077	0	0	0	0	0	0
ENSG00000267078	1	0	0	0	0	0
ENSG00000267079	0	0	0	0	0	0
ENSG00000267080	19	17	47	31	36	44
ENSG00000267081	6	0	0	0	0	0
ENSG00000267082	9	2	14	2	1	6
ENSG00000267083	6	1	3	4	1	1
ENSG00000267084	0	0	0	0	0	0
ENSG00000267085	6	2	22	3	8	2
ENSG00000267088	0	0	0	0	3	0
ENSG00000267089	4	5	2	1	0	0
ENSG00000267090	0	0	0	0	0	0
ENSG00000267091	5	0	4	8	1	0
ENSG00000267092	0	2	2	0	3	1
ENSG00000267095	11	1	15	12	23	8
ENSG00000267096	9	5	16	6	4	3
ENSG00000267097	0	4	7	2	1	1
ENSG00000267098	16	0	2	0	0	0
ENSG00000267099	0	0	0	0	0	0
ENSG00000267100	56	120	226	129	176	98
ENSG00000267101	9	0	1	2	0	0
ENSG00000267102	6	12	37	26	18	27
ENSG00000267104	0	0	0	0	0	0
ENSG00000267105	0	0	0	0	0	0
ENSG00000267106	51	43	121	58	63	40
ENSG00000267107	7	3	1	1	1	1
ENSG00000267108	3	11	14	13	13	8
ENSG00000267109	1	0	0	3	0	0
ENSG00000267110	0	0	0	0	0	0
ENSG00000267112	4	4	1	0	0	0
ENSG00000267113	0	0	0	0	0	0
ENSG00000267114	4	5	2	3	7	5
ENSG00000267115	7	0	6	0	0	2
ENSG00000267116	0	0	0	0	0	3
ENSG00000267117	1	1	2	7	3	2
ENSG00000267119	0	3	4	0	0	3
ENSG00000267120	0	0	0	0	0	0
ENSG00000267121	17	6	6	7	0	10
ENSG00000267122	0	5	5	0	1	2
ENSG00000267123	0	0	0	0	0	1
ENSG00000267124	0	0	0	0	0	0
ENSG00000267125	0	0	0	0	0	0
ENSG00000267127	3	0	4	8	3	2
ENSG00000267128	7	4	72	15	22	5
ENSG00000267129	8	0	0	2	0	0
ENSG00000267130	0	0	0	0	0	2
ENSG00000267131	0	2	0	3	3	1
ENSG00000267132	0	0	0	0	1	0
ENSG00000267133	0	0	0	0	0	0
ENSG00000267134	2	7	2	0	1	0
ENSG00000267135	0	0	0	0	0	0
ENSG00000267136	17	10	23	12	5	5
ENSG00000267137	0	0	0	0	0	0
ENSG00000267138	0	2	1	3	3	0
ENSG00000267139	0	0	0	0	0	0
ENSG00000267140	0	0	0	0	0	0
ENSG00000267141	0	1	13	7	11	3
ENSG00000267142	0	3	5	0	2	0
ENSG00000267143	0	0	0	0	0	0
ENSG00000267144	4	4	2	0	0	1
ENSG00000267145	0	3	4	1	2	0
ENSG00000267146	4	0	0	0	1	0
ENSG00000267147	0	3	6	0	1	0
ENSG00000267148	0	0	0	0	0	0
ENSG00000267149	0	3	1	3	0	1
ENSG00000267150	1	0	8	0	4	3
ENSG00000267151	0	0	1	0	0	0
ENSG00000267152	43	59	63	32	57	21
ENSG00000267153	5	0	1	1	0	0
ENSG00000267154	0	4	0	0	1	0
ENSG00000267156	5	0	3	0	0	0
ENSG00000267157	0	0	0	0	0	0
ENSG00000267159	0	0	5	0	1	5
ENSG00000267160	0	0	1	1	1	4
ENSG00000267162	0	1	0	0	0	0
ENSG00000267165	0	0	0	0	0	0
ENSG00000267166	7	7	2	5	0	0
ENSG00000267168	0	0	0	0	0	0
ENSG00000267169	9	9	31	34	17	5
ENSG00000267170	0	2	0	0	0	0
ENSG00000267172	0	10	0	7	1	3
ENSG00000267173	0	0	0	0	0	0
ENSG00000267174	0	0	0	0	0	0
ENSG00000267175	4	0	0	4	1	0
ENSG00000267177	12	6	1	6	4	4
ENSG00000267178	0	1	5	2	4	2
ENSG00000267179	0	4	7	2	2	4
ENSG00000267180	0	0	0	0	0	0
ENSG00000267182	0	0	0	0	0	0
ENSG00000267184	2	0	0	0	0	0
ENSG00000267185	0	6	4	1	2	3
ENSG00000267187	8	2	2	3	0	0
ENSG00000267188	0	0	0	0	0	0
ENSG00000267189	0	0	0	0	0	0
ENSG00000267190	0	0	0	0	0	0
ENSG00000267191	0	2	5	6	5	0
ENSG00000267192	0	1	2	0	0	2
ENSG00000267193	0	9	1	0	1	9
ENSG00000267195	10	4	3	5	6	2
ENSG00000267196	0	3	6	0	3	0
ENSG00000267197	10	7	14	9	15	9
ENSG00000267198	12	0	1	2	1	0
ENSG00000267199	6	20	42	18	13	6
ENSG00000267200	0	1	4	1	0	0
ENSG00000267201	0	4	0	0	1	0
ENSG00000267202	0	1	0	2	0	0
ENSG00000267203	7	0	0	0	0	0
ENSG00000267204	5	0	1	3	0	0
ENSG00000267205	0	0	0	0	0	0
ENSG00000267206	0	0	0	3	0	0
ENSG00000267207	0	6	0	2	1	0
ENSG00000267209	0	2	0	2	0	0
ENSG00000267211	0	0	0	1	0	0
ENSG00000267212	7	5	2	1	0	0
ENSG00000267213	12	6	10	9	5	4
ENSG00000267214	5	0	4	0	0	0
ENSG00000267215	10	1	1	1	0	0
ENSG00000267216	1	10	35	21	17	10
ENSG00000267218	0	1	6	1	0	0
ENSG00000267219	0	1	10	3	0	0
ENSG00000267220	0	0	0	2	0	0
ENSG00000267221	9	24	54	34	21	14
ENSG00000267222	3	0	1	1	2	4
ENSG00000267223	0	0	0	1	0	1
ENSG00000267224	0	1	1	0	2	1
ENSG00000267225	0	5	0	0	0	0
ENSG00000267226	1	0	11	6	5	2
ENSG00000267227	0	0	3	0	0	0
ENSG00000267228	0	0	0	0	0	0
ENSG00000267231	0	1	1	1	5	0
ENSG00000267232	0	0	0	0	0	0
ENSG00000267233	0	2	0	0	0	0
ENSG00000267234	2	4	17	9	8	8
ENSG00000267235	5	3	0	5	0	0
ENSG00000267238	0	0	0	0	0	0
ENSG00000267239	15	0	3	3	0	0
ENSG00000267240	0	4	0	0	0	0
ENSG00000267241	1	10	0	0	0	0
ENSG00000267243	0	0	0	2	2	1
ENSG00000267244	22	26	55	17	40	26
ENSG00000267245	5	0	0	0	0	0
ENSG00000267246	9	9	10	18	5	8
ENSG00000267247	5	3	1	0	0	0
ENSG00000267248	28	17	54	34	24	42
ENSG00000267249	17	19	23	12	9	2
ENSG00000267250	0	1	1	0	0	0
ENSG00000267251	8	11	23	9	7	7
ENSG00000267252	6	2	0	2	1	3
ENSG00000267253	1	4	3	3	2	2
ENSG00000267254	1	9	31	9	18	2
ENSG00000267255	0	1	2	7	0	1
ENSG00000267257	2	2	15	19	1	15
ENSG00000267258	0	0	0	1	2	0
ENSG00000267259	3	2	1	0	0	1
ENSG00000267260	0	7	4	2	1	1
ENSG00000267261	0	0	0	0	0	0
ENSG00000267262	4	6	5	0	0	1
ENSG00000267263	0	0	0	1	0	1
ENSG00000267264	0	0	0	0	0	0
ENSG00000267265	15	6	4	11	4	4
ENSG00000267269	0	0	0	0	0	0
ENSG00000267270	26	41	92	70	46	39
ENSG00000267271	2	0	0	1	0	0
ENSG00000267272	7	7	3	14	6	9
ENSG00000267273	0	2	0	6	0	2
ENSG00000267274	32	6	9	10	14	6
ENSG00000267275	0	3	3	0	1	0
ENSG00000267277	1	0	5	5	0	0
ENSG00000267278	8	10	14	19	7	20
ENSG00000267279	9	6	6	5	0	11
ENSG00000267280	120	36	159	64	92	47
ENSG00000267281	3	3	3	3	0	2
ENSG00000267282	0	0	0	2	0	1
ENSG00000267283	2	3	7	0	3	0
ENSG00000267284	4	10	5	54	4	26
ENSG00000267285	2	2	4	1	1	2
ENSG00000267286	2	0	1	0	0	0
ENSG00000267287	6	11	8	4	5	1
ENSG00000267288	6	4	5	2	5	9
ENSG00000267289	7	1	5	3	0	0
ENSG00000267291	0	0	0	2	0	0
ENSG00000267292	0	0	0	0	0	0
ENSG00000267293	5	3	7	11	7	8
ENSG00000267295	0	1	3	0	1	2
ENSG00000267296	0	7	12	7	5	4
ENSG00000267298	1	6	4	4	1	1
ENSG00000267299	0	1	0	1	0	0
ENSG00000267301	0	4	0	0	0	3
ENSG00000267302	0	2	0	0	1	0
ENSG00000267303	0	0	0	0	0	0
ENSG00000267304	14	5	3	2	4	1
ENSG00000267305	0	4	0	0	2	0
ENSG00000267308	3	0	0	1	0	0
ENSG00000267309	10	15	15	14	13	5
ENSG00000267310	0	0	1	1	0	1
ENSG00000267311	0	1	0	0	0	0
ENSG00000267312	0	3	0	2	0	0
ENSG00000267313	25	33	78	57	28	23
ENSG00000267314	0	0	0	0	0	0
ENSG00000267315	0	0	2	0	0	1
ENSG00000267316	9	0	2	0	0	0
ENSG00000267317	21	8	46	22	22	21
ENSG00000267318	0	0	0	0	0	0
ENSG00000267319	0	3	0	2	3	0
ENSG00000267320	0	3	0	2	1	0
ENSG00000267321	33	11	91	63	48	41
