GeneID	SRR16497780	SRR16497781	SRR16497782	SRR16497783	SRR16497784	SRR16497785
ENSG00000283249	0	0	0	0	0	0
ENSG00000283251	0	0	0	0	0	0
ENSG00000283255	0	0	0	0	0	0
ENSG00000283256	0	0	0	0	0	0
ENSG00000283257	0	0	0	0	0	0
ENSG00000283258	5	2	0	0	0	0
ENSG00000283259	0	1	0	0	0	0
ENSG00000283262	0	0	0	0	0	0
ENSG00000283265	0	2	0	5	0	0
ENSG00000283267	0	0	0	0	0	1
ENSG00000283268	0	0	0	0	0	0
ENSG00000283269	4	1	1	0	0	1
ENSG00000283270	0	1	0	0	0	0
ENSG00000283271	0	0	0	0	0	0
ENSG00000283273	0	0	0	0	0	0
ENSG00000283274	0	0	0	0	0	0
ENSG00000283275	0	0	0	0	0	0
ENSG00000283278	0	2	1	1	0	0
ENSG00000283279	0	0	0	0	0	0
ENSG00000283281	0	0	0	0	0	0
ENSG00000283283	8	1	0	1	0	0
ENSG00000283285	2	0	0	0	1	0
ENSG00000283286	0	0	0	0	0	1
ENSG00000283288	1	0	2	0	1	0
ENSG00000283289	0	0	0	0	0	0
ENSG00000283290	0	0	0	0	0	0
ENSG00000283291	0	0	0	0	0	0
ENSG00000283293	0	0	0	0	0	0
ENSG00000283294	0	0	0	1	0	0
ENSG00000283296	0	0	0	0	0	0
ENSG00000283297	0	0	1	0	1	0
ENSG00000283298	0	0	0	0	0	0
ENSG00000283300	0	1	0	0	0	0
ENSG00000283301	0	0	3	0	0	0
ENSG00000283303	2	0	0	0	0	0
ENSG00000283304	0	4	0	1	1	1
ENSG00000283307	0	5	5	0	0	0
ENSG00000283311	0	0	0	0	0	0
ENSG00000283312	3	0	3	5	1	1
ENSG00000283313	0	0	0	0	0	0
ENSG00000283314	0	0	0	2	0	0
ENSG00000283317	0	0	1	0	0	0
ENSG00000283320	0	0	0	0	0	0
ENSG00000283321	0	0	0	0	0	0
ENSG00000283324	0	1	0	1	1	0
ENSG00000283326	0	0	0	0	0	0
ENSG00000283327	0	0	0	0	0	0
ENSG00000283329	0	1	1	1	0	2
ENSG00000283330	0	0	0	0	0	0
ENSG00000283333	0	0	0	0	0	0
ENSG00000283334	0	0	0	0	0	0
ENSG00000283335	0	9	12	4	5	4
ENSG00000283337	2	3	0	0	0	0
ENSG00000283338	0	0	0	0	0	1
ENSG00000283339	0	0	0	0	0	0
ENSG00000283340	0	0	0	0	0	0
ENSG00000283341	52	31	59	24	25	37
ENSG00000283342	4	1	0	6	0	0
ENSG00000283343	3	0	0	0	1	0
ENSG00000283345	0	0	2	0	0	0
ENSG00000283346	0	0	0	0	0	0
ENSG00000283347	0	0	0	1	0	0
ENSG00000283349	0	0	0	0	0	0
ENSG00000283351	2	2	0	0	0	0
ENSG00000283352	0	0	0	0	0	0
ENSG00000283354	0	0	0	0	0	0
ENSG00000283355	4	4	14	12	0	3
ENSG00000283356	0	0	0	0	0	0
ENSG00000283359	0	1	0	0	1	0
ENSG00000283360	0	0	0	0	0	0
ENSG00000283361	0	0	4	0	1	0
ENSG00000283364	0	0	0	0	0	0
ENSG00000283365	3	0	3	0	0	0
ENSG00000283366	0	0	0	0	0	0
ENSG00000283367	0	0	0	0	0	0
ENSG00000283369	0	0	0	0	0	0
ENSG00000283371	0	0	0	0	0	0
ENSG00000283372	0	0	0	1	0	0
ENSG00000283375	0	2	1	0	0	0
ENSG00000283376	0	1	0	0	0	0
ENSG00000283377	0	0	0	0	1	0
ENSG00000283378	3	89	3	7	1	43
ENSG00000283379	0	0	0	0	0	0
ENSG00000283380	5	2	4	0	2	0
ENSG00000283381	4	0	2	2	0	0
ENSG00000283383	1	0	0	1	0	0
ENSG00000283384	2	3	0	0	1	2
ENSG00000283385	0	0	0	0	0	0
ENSG00000283386	0	0	0	0	0	0
ENSG00000283389	0	0	0	0	0	0
ENSG00000283390	0	0	0	0	0	0
ENSG00000283392	0	0	0	2	2	0
ENSG00000283393	0	0	0	0	0	0
ENSG00000283394	0	0	0	0	0	0
ENSG00000283399	2	1	0	0	0	0
ENSG00000283400	0	0	0	0	0	0
ENSG00000283402	3	0	0	0	0	0
ENSG00000283403	1	2	0	0	0	0
ENSG00000283405	0	0	2	0	0	0
ENSG00000283408	1	0	0	0	0	0
ENSG00000283409	0	0	0	0	0	0
ENSG00000283411	0	0	0	0	0	0
ENSG00000283412	0	0	0	1	0	0
ENSG00000283413	0	1	0	2	0	4
ENSG00000283414	0	0	3	7	0	3
ENSG00000283415	0	3	0	3	4	1
ENSG00000283416	0	0	0	0	0	0
ENSG00000283417	1	2	3	0	0	0
ENSG00000283418	0	0	0	0	0	0
ENSG00000283419	0	0	0	1	0	0
ENSG00000283420	0	0	0	0	0	0
ENSG00000283421	0	0	0	2	0	0
ENSG00000283422	3	0	0	0	0	0
ENSG00000283423	0	2	0	0	0	0
ENSG00000283426	0	0	0	0	0	0
ENSG00000283427	0	2	0	1	3	0
ENSG00000283428	0	0	0	1	0	0
ENSG00000283429	0	0	0	0	0	0
ENSG00000283431	1	1	0	0	0	0
ENSG00000283432	0	0	0	0	0	0
ENSG00000283433	0	0	1	0	0	0
ENSG00000283434	0	0	0	0	0	0
ENSG00000283435	0	0	0	0	0	0
ENSG00000283436	0	1	0	4	0	0
ENSG00000283438	0	4	5	0	0	0
ENSG00000283439	1	3	1	0	0	1
ENSG00000283440	0	0	0	0	0	0
ENSG00000283441	1	0	4	0	0	1
ENSG00000283442	0	0	7	3	0	0
ENSG00000283443	0	0	0	1	1	0
ENSG00000283444	0	1	0	0	0	0
ENSG00000283445	0	3	3	0	1	1
ENSG00000283446	9	0	0	0	0	0
ENSG00000283450	0	0	0	0	1	0
ENSG00000283451	0	0	0	0	0	0
ENSG00000283452	0	0	0	0	0	0
ENSG00000283453	9	8	6	2	3	6
ENSG00000283455	0	0	0	0	0	0
ENSG00000283456	0	0	0	0	0	0
ENSG00000283457	2	1	0	1	0	0
ENSG00000283458	1	0	0	0	0	0
ENSG00000283459	2	4	0	0	0	0
ENSG00000283461	0	0	0	0	0	0
ENSG00000283462	4	11	10	2	3	0
ENSG00000283463	0	0	0	0	0	0
ENSG00000283464	0	2	0	0	0	0
ENSG00000283468	2	0	0	0	0	0
ENSG00000283469	0	0	0	0	0	0
ENSG00000283471	0	0	0	0	0	0
ENSG00000283473	0	0	0	1	1	0
ENSG00000283474	0	0	0	0	0	0
ENSG00000283475	0	1	0	0	3	1
ENSG00000283476	0	0	0	0	0	0
ENSG00000283477	0	0	0	0	0	0
ENSG00000283479	0	0	0	0	0	0
ENSG00000283480	3	1	3	5	4	2
ENSG00000283481	0	0	0	0	0	0
ENSG00000283483	0	0	0	0	0	0
ENSG00000283484	0	0	0	0	0	0
ENSG00000283486	1	2	1	0	0	0
ENSG00000283487	0	0	0	0	0	0
ENSG00000283489	0	0	0	0	0	0
ENSG00000283490	0	0	1	0	0	0
ENSG00000283491	4	7	2	1	4	5
ENSG00000283492	3	0	0	0	0	0
ENSG00000283493	0	0	0	0	0	0
ENSG00000283496	0	0	0	0	0	0
ENSG00000283497	0	0	0	0	0	0
ENSG00000283498	1	5	18	4	11	12
ENSG00000283499	0	0	0	0	0	0
ENSG00000283502	0	0	0	0	0	0
ENSG00000283503	8	4	1	6	3	1
ENSG00000283504	2	0	0	0	0	0
ENSG00000283505	0	0	0	0	0	0
ENSG00000283506	0	3	0	1	0	0
ENSG00000283507	0	0	0	0	0	0
ENSG00000283509	0	0	0	0	0	0
ENSG00000283511	0	2	1	6	0	4
ENSG00000283513	3	0	3	3	2	0
ENSG00000283514	0	0	3	0	0	0
ENSG00000283515	0	7	1	4	2	2
ENSG00000283516	1	0	2	1	0	1
ENSG00000283517	5	1	2	1	1	0
ENSG00000283518	0	0	1	3	2	0
ENSG00000283519	0	0	0	0	0	0
ENSG00000283522	0	0	0	0	0	0
ENSG00000283523	0	0	0	0	0	0
ENSG00000283524	0	0	0	0	0	0
ENSG00000283525	0	5	2	0	0	0
ENSG00000283526	4	3	1	1	0	0
ENSG00000283527	0	0	0	0	0	0
ENSG00000283528	0	1	0	0	0	0
ENSG00000283529	0	0	2	2	2	2
ENSG00000283532	0	0	0	0	2	0
ENSG00000283534	0	0	0	0	0	0
ENSG00000283535	3	0	0	0	0	0
ENSG00000283536	2	0	0	0	0	0
ENSG00000283537	0	6	0	1	0	17
ENSG00000283538	0	3	5	2	8	5
ENSG00000283540	0	0	0	0	0	0
ENSG00000283541	4	32	6	9	3	19
ENSG00000283542	0	4	0	0	0	0
ENSG00000283544	0	7	0	0	1	3
ENSG00000283545	0	0	0	1	0	0
ENSG00000283546	0	0	0	0	0	0
ENSG00000283547	0	0	0	0	0	0
ENSG00000283549	0	0	0	0	0	0
ENSG00000283550	3	0	0	0	0	0
ENSG00000283551	1	0	0	0	0	0
ENSG00000283554	0	4	5	2	0	0
ENSG00000283555	0	0	0	0	0	0
ENSG00000283556	0	0	0	0	0	0
ENSG00000283558	0	0	0	0	0	0
ENSG00000283559	0	1	0	0	0	1
ENSG00000283561	0	0	0	0	0	0
ENSG00000283562	0	0	1	0	0	0
ENSG00000283563	0	12	8	4	4	6
ENSG00000283564	6	1	0	0	0	0
ENSG00000283566	0	0	0	0	0	2
ENSG00000283567	3	0	8	1	2	0
ENSG00000283568	2	3	0	1	0	0
ENSG00000283569	0	0	0	0	0	0
ENSG00000283571	0	1	0	0	0	0
ENSG00000283572	2	0	0	0	0	0
ENSG00000283573	0	2	0	1	0	0
ENSG00000283575	0	0	3	0	1	0
ENSG00000283576	0	0	0	0	0	0
ENSG00000283578	0	3	3	0	0	0
ENSG00000283579	0	0	0	0	1	0
ENSG00000283580	0	0	0	0	0	0
ENSG00000283582	0	0	0	0	0	1
ENSG00000283583	0	0	0	3	1	0
ENSG00000283584	0	1	0	1	0	0
ENSG00000283586	0	8	0	0	0	0
ENSG00000283587	0	0	0	0	0	1
ENSG00000283588	0	0	0	0	0	0
ENSG00000283591	0	0	3	0	0	0
ENSG00000283592	0	0	0	0	0	0
ENSG00000283594	0	0	0	0	0	0
ENSG00000283597	18	8	0	0	1	1
ENSG00000283598	0	0	0	0	0	0
ENSG00000283599	0	3	1	6	3	0
ENSG00000283601	0	0	1	0	0	0
ENSG00000283602	4	1	2	0	1	0
ENSG00000283603	0	1	0	0	0	0
ENSG00000283604	0	2	0	0	0	0
ENSG00000283605	0	2	0	0	0	0
ENSG00000283607	0	0	0	0	0	0
ENSG00000283608	0	0	0	1	0	0
ENSG00000283609	0	1	0	0	0	0
ENSG00000283611	0	0	0	0	0	1
ENSG00000283612	0	1	0	0	0	0
ENSG00000283613	0	4	2	1	0	0
ENSG00000283614	0	0	0	0	0	0
ENSG00000283615	0	1	0	0	0	0
ENSG00000283616	0	0	0	0	0	0
ENSG00000283618	0	0	0	0	0	0
ENSG00000283621	6	0	5	3	1	1
ENSG00000283622	0	0	0	0	0	0
ENSG00000283625	3	0	1	0	0	0
ENSG00000283626	0	0	0	0	0	0
ENSG00000283627	0	0	0	0	1	0
ENSG00000283629	0	1	0	1	0	0
ENSG00000283631	0	1	0	0	0	0
ENSG00000283632	4	3	2	7	2	4
ENSG00000283633	0	0	0	0	1	0
ENSG00000283634	0	1	0	0	0	0
ENSG00000283635	0	1	0	0	1	1
ENSG00000283636	0	0	0	0	0	0
ENSG00000283637	0	0	0	0	0	0
ENSG00000283638	0	0	2	22	3	12
ENSG00000283639	0	0	0	0	0	0
ENSG00000283644	2	0	0	0	0	0
ENSG00000283645	0	0	0	0	0	0
ENSG00000283646	0	2	1	1	0	0
ENSG00000283647	0	0	1	0	0	0
ENSG00000283648	5	4	0	0	0	0
ENSG00000283653	1	0	0	0	0	0
ENSG00000283654	0	4	2	1	1	0
ENSG00000283656	0	0	0	0	0	0
ENSG00000283657	0	0	0	0	0	0
ENSG00000283659	0	1	0	0	0	0
ENSG00000283662	2	3	2	1	0	0
ENSG00000283663	0	0	1	0	0	0
ENSG00000283664	0	0	0	0	0	0
ENSG00000283665	0	0	0	0	0	0
ENSG00000283666	3	0	1	0	0	0
ENSG00000283667	0	1	5	2	0	2
ENSG00000283669	0	0	0	0	1	0
ENSG00000283672	0	0	0	0	0	0
ENSG00000283673	0	0	0	0	0	0
ENSG00000283674	24	29	25	15	11	14
ENSG00000283675	0	1	0	0	0	0
ENSG00000283676	0	0	0	0	0	0
ENSG00000283677	0	0	0	0	0	0
ENSG00000283678	0	0	2	1	0	0
ENSG00000283679	0	0	0	1	0	0
ENSG00000283680	0	0	0	1	0	0
ENSG00000283682	6	0	1	3	0	0
ENSG00000283683	4	5	9	3	4	1
ENSG00000283684	0	0	0	0	0	0
ENSG00000283685	0	0	0	0	0	0
ENSG00000283686	0	0	6	0	0	0
ENSG00000283688	0	0	0	0	0	0
ENSG00000283689	10	2	8	22	9	5
ENSG00000283690	0	0	0	0	0	0
ENSG00000283691	0	0	0	0	0	0
ENSG00000283692	4	1	0	1	0	0
ENSG00000283694	0	0	0	0	0	0
ENSG00000283695	0	0	2	2	2	0
ENSG00000283696	0	0	5	4	0	1
ENSG00000283697	0	0	0	0	0	0
ENSG00000283698	0	4	2	2	0	0
ENSG00000283699	2	0	0	0	1	0
ENSG00000283701	0	1	0	0	0	0
ENSG00000283703	4	6	0	1	2	3
ENSG00000283704	0	0	0	0	0	0
ENSG00000283705	0	0	0	0	0	0
ENSG00000283706	0	0	0	0	0	0
ENSG00000283709	5	17	12	8	7	10
ENSG00000283710	0	0	0	0	0	0
ENSG00000283712	0	0	0	0	0	0
ENSG00000283717	0	0	0	0	0	0
ENSG00000283721	0	0	0	0	0	0
ENSG00000283724	0	0	0	0	0	0
ENSG00000283726	0	0	0	0	0	0
ENSG00000283728	0	0	0	0	0	0
ENSG00000283733	0	0	0	0	0	0
ENSG00000283734	0	0	0	0	0	0
ENSG00000283736	0	0	0	0	0	0
ENSG00000283737	0	0	1	0	5	0
ENSG00000283740	0	0	0	0	0	0
ENSG00000283743	0	1	0	0	0	0
ENSG00000283744	0	0	0	0	0	0
ENSG00000283745	0	0	0	0	0	0
ENSG00000283749	0	1	0	0	0	0
ENSG00000283751	0	0	0	0	0	0
ENSG00000283752	0	0	0	1	0	0
ENSG00000283755	0	1	0	0	0	0
ENSG00000283757	0	1	12	1	3	0
ENSG00000283758	0	0	0	0	0	0
ENSG00000283759	0	0	0	0	0	0
ENSG00000283761	26	5	16	10	11	13
ENSG00000283762	0	0	0	0	0	0
ENSG00000283764	0	0	0	0	0	0
ENSG00000283765	0	0	2	0	0	0
ENSG00000283766	0	3	0	0	0	0
ENSG00000283768	0	0	0	0	0	0
ENSG00000283769	0	0	0	0	0	0
ENSG00000283770	0	0	0	0	0	0
ENSG00000283772	0	0	0	0	0	0
ENSG00000283773	0	0	0	0	0	0
ENSG00000283774	0	0	0	0	0	0
ENSG00000283775	0	0	0	0	0	0
ENSG00000283776	0	1	0	0	0	1
ENSG00000283782	0	0	0	0	0	0
ENSG00000283783	0	0	0	0	0	0
ENSG00000283785	0	0	0	0	0	0
ENSG00000283787	3	6	0	0	0	0
ENSG00000283788	0	0	0	0	0	0
ENSG00000283789	0	0	0	0	0	0
ENSG00000283791	0	0	0	0	0	0
ENSG00000283792	0	0	0	0	0	0
ENSG00000283793	0	0	0	0	0	0
ENSG00000283795	0	0	0	0	0	0
ENSG00000283796	0	0	0	0	0	0
ENSG00000283797	0	0	0	0	0	0
ENSG00000283798	0	0	0	0	0	0
ENSG00000283799	0	0	0	0	0	0
ENSG00000283801	0	0	0	0	0	0
ENSG00000283803	0	0	0	0	0	0
ENSG00000283805	0	0	0	0	0	0
ENSG00000283809	0	0	0	0	0	0
ENSG00000283813	0	0	0	0	0	0
ENSG00000283815	0	0	0	0	0	0
ENSG00000283818	0	0	0	0	0	0
ENSG00000283819	0	0	0	0	0	0
ENSG00000283821	0	0	0	0	0	0
ENSG00000283822	0	0	0	0	0	0
ENSG00000283824	0	0	0	0	0	0
ENSG00000283828	3	2	27	15	6	7
ENSG00000283829	0	0	0	0	0	0
ENSG00000283836	0	0	0	0	0	0
ENSG00000283839	6	5	1	1	1	4
ENSG00000283840	0	0	0	0	0	0
ENSG00000283842	0	0	0	0	0	0
ENSG00000283844	0	0	0	0	0	0
ENSG00000283845	0	0	0	0	0	0
ENSG00000283848	0	0	0	0	0	0
ENSG00000283849	0	1	0	4	1	0
ENSG00000283853	0	0	0	0	0	0
ENSG00000283856	0	0	0	0	0	0
ENSG00000283857	0	0	0	0	0	0
ENSG00000283858	0	0	0	0	0	0
ENSG00000283863	0	0	0	0	0	0
ENSG00000283865	0	0	0	0	0	0
ENSG00000283867	0	0	0	0	0	0
ENSG00000283871	0	0	0	0	0	0
ENSG00000283873	0	0	0	0	0	0
ENSG00000283874	0	0	0	0	0	0
ENSG00000283876	0	0	0	0	0	0
ENSG00000283877	0	0	0	0	0	0
ENSG00000283879	0	2	0	0	0	0
ENSG00000283880	0	0	0	0	0	0
ENSG00000283881	0	0	0	0	0	0
ENSG00000283885	0	0	0	0	0	0
ENSG00000283886	0	0	0	0	0	0
ENSG00000283888	0	0	0	0	0	0
ENSG00000283891	0	2	0	0	0	0
ENSG00000283894	0	0	0	0	0	0
ENSG00000283897	1	2	0	6	1	2
ENSG00000283899	0	0	0	0	0	0
ENSG00000283900	7	12	6	5	3	1
ENSG00000283904	0	0	0	0	0	0
ENSG00000283906	0	0	0	0	1	0
ENSG00000283907	0	3	0	0	0	0
ENSG00000283913	0	4	3	2	5	9
ENSG00000283914	0	3	0	1	0	0
ENSG00000283920	0	0	0	0	0	0
ENSG00000283921	0	0	0	0	0	0
ENSG00000283923	0	0	0	0	0	0
ENSG00000283926	0	0	0	0	0	0
ENSG00000283927	0	0	0	0	0	0
ENSG00000283928	0	0	0	0	0	0
ENSG00000283929	0	2	0	0	2	1
ENSG00000283930	4	1	1	0	2	4
ENSG00000283931	0	0	0	0	0	0
ENSG00000283933	0	0	0	0	0	0
ENSG00000283935	0	0	0	0	0	0
ENSG00000283936	0	0	0	0	0	0
ENSG00000283938	0	0	0	0	0	0
ENSG00000283940	0	0	0	0	0	0
ENSG00000283941	0	0	0	0	0	0
ENSG00000283944	0	0	0	0	0	0
ENSG00000283945	8	6	14	8	5	3
ENSG00000283948	0	0	0	0	0	0
ENSG00000283950	0	0	0	0	0	0
ENSG00000283952	0	0	0	0	0	0
ENSG00000283956	0	0	0	0	0	0
ENSG00000283958	0	0	0	0	0	0
ENSG00000283959	12	29	9	19	9	16
ENSG00000283967	0	0	0	0	0	0
ENSG00000283969	0	0	0	0	0	0
ENSG00000283971	0	2	0	0	0	0
ENSG00000283972	0	0	0	0	1	0
ENSG00000283973	3	2	0	3	0	0
ENSG00000283977	0	0	0	0	0	0
ENSG00000283978	0	0	0	0	0	0
ENSG00000283980	0	2	0	0	0	0
ENSG00000283982	0	2	1	4	1	0
ENSG00000283988	0	0	0	0	0	0
ENSG00000283990	0	0	0	0	0	0
ENSG00000283991	0	0	2	0	0	1
ENSG00000283992	0	0	0	0	0	0
ENSG00000283994	8	0	2	1	0	1
ENSG00000283998	0	0	0	0	0	0
ENSG00000283999	0	0	0	0	0	0
ENSG00000284000	0	0	0	0	0	0
ENSG00000284003	0	0	0	0	0	0
ENSG00000284005	0	0	0	0	0	0
ENSG00000284008	0	0	0	0	0	0
ENSG00000284010	0	0	0	0	0	0
ENSG00000284011	0	0	0	0	0	0
ENSG00000284012	0	0	0	0	0	0
ENSG00000284015	3	2	16	3	3	7
ENSG00000284018	0	0	0	0	0	0
ENSG00000284020	0	0	0	0	0	0
ENSG00000284024	48	53	171	115	83	154
ENSG00000284027	0	0	0	0	0	0
ENSG00000284028	0	0	0	0	0	0
ENSG00000284029	0	0	0	0	0	0
ENSG00000284031	0	0	0	0	0	0
ENSG00000284032	0	1	0	0	0	0
ENSG00000284034	0	0	0	0	0	0
ENSG00000284035	0	0	0	0	0	0
ENSG00000284038	0	0	0	0	0	0
ENSG00000284040	0	0	0	0	0	0
ENSG00000284042	0	0	0	0	0	0
ENSG00000284043	0	0	0	0	0	0
ENSG00000284047	0	0	0	0	0	0
ENSG00000284048	0	0	0	0	0	0
ENSG00000284049	0	0	0	0	0	0
ENSG00000284052	10	11	9	17	1	10
ENSG00000284054	0	0	0	0	0	0
ENSG00000284055	0	0	0	0	0	0
ENSG00000284057	0	0	0	0	0	0
ENSG00000284059	0	0	0	1	0	0
ENSG00000284060	0	1	1	1	2	1
ENSG00000284062	0	0	0	0	3	1
ENSG00000284064	0	0	0	0	0	0
ENSG00000284065	0	0	0	0	0	0
ENSG00000284067	0	0	0	0	0	0
ENSG00000284070	0	8	0	5	0	0
ENSG00000284071	0	0	0	0	0	0
ENSG00000284074	0	0	0	0	0	0
ENSG00000284078	0	0	0	0	0	0
ENSG00000284079	0	0	0	0	0	0
ENSG00000284081	0	0	0	0	0	0
ENSG00000284082	0	0	0	0	0	0
ENSG00000284084	0	0	0	0	0	0
ENSG00000284085	0	0	0	0	0	0
ENSG00000284087	0	0	0	0	0	0
ENSG00000284092	0	0	0	0	0	1
ENSG00000284094	0	0	0	0	0	0
ENSG00000284095	0	2	0	0	0	0
ENSG00000284098	0	0	0	0	0	0
ENSG00000284107	0	0	0	0	0	0
ENSG00000284108	0	0	0	0	0	0
ENSG00000284112	0	0	0	0	0	0
ENSG00000284114	0	0	0	0	0	0
ENSG00000284116	0	0	0	0	0	0
ENSG00000284117	0	0	0	0	0	0
ENSG00000284118	0	0	0	0	0	0
ENSG00000284121	0	0	0	0	0	0
ENSG00000284122	0	0	0	0	0	0
ENSG00000284125	0	0	0	0	0	0
ENSG00000284128	5	1	0	1	1	0
ENSG00000284129	0	0	0	0	0	0
ENSG00000284130	1	0	2	2	3	3
ENSG00000284134	0	0	0	0	0	0
ENSG00000284135	0	0	0	0	0	0
ENSG00000284138	4	0	3	6	7	17
ENSG00000284139	0	0	0	0	0	0
ENSG00000284140	0	0	0	0	0	0
ENSG00000284142	0	0	0	0	0	0
ENSG00000284143	0	0	0	0	0	0
ENSG00000284144	0	0	0	0	0	0
ENSG00000284146	0	0	0	0	0	0
ENSG00000284147	0	0	0	0	0	0
ENSG00000284148	0	0	0	0	0	0
ENSG00000284149	0	0	0	0	0	0
ENSG00000284152	0	0	0	0	0	0
ENSG00000284154	0	2	10	4	5	3
ENSG00000284155	0	0	0	0	0	0
ENSG00000284157	0	0	0	0	0	0
ENSG00000284158	0	0	0	0	0	0
ENSG00000284159	0	0	0	0	0	0
ENSG00000284160	0	0	0	0	0	0
ENSG00000284162	0	0	0	0	0	0
ENSG00000284163	0	0	0	0	0	0
ENSG00000284167	0	0	0	0	0	0
ENSG00000284171	0	0	0	0	0	0
ENSG00000284172	0	0	0	0	0	0
ENSG00000284173	0	0	0	0	0	0
ENSG00000284175	0	0	0	0	0	0
ENSG00000284176	0	0	0	0	0	0
ENSG00000284179	0	0	0	0	0	0
ENSG00000284180	0	0	0	0	0	0
ENSG00000284182	0	0	0	0	0	0
ENSG00000284184	0	0	0	0	0	0
ENSG00000284185	0	0	0	0	0	0
ENSG00000284186	0	0	0	0	0	0
ENSG00000284188	0	0	1	6	0	0
ENSG00000284190	0	0	0	0	0	0
ENSG00000284191	0	0	0	0	0	0
ENSG00000284193	0	0	0	0	0	0
ENSG00000284194	74	59	139	167	88	192
ENSG00000284195	0	0	0	0	0	0
ENSG00000284196	19	8	2	13	0	0
ENSG00000284197	0	0	0	0	0	0
ENSG00000284200	0	0	0	0	0	0
ENSG00000284202	0	0	0	0	0	0
ENSG00000284203	0	0	0	0	0	0
ENSG00000284204	0	0	0	0	0	0
ENSG00000284209	0	0	0	0	0	0
ENSG00000284214	0	0	0	0	0	0
ENSG00000284216	0	0	0	0	0	0
ENSG00000284219	0	0	0	0	0	0
ENSG00000284221	0	0	0	0	0	0
ENSG00000284224	0	0	0	0	0	0
ENSG00000284229	0	0	0	0	0	0
ENSG00000284231	0	0	0	0	0	0
ENSG00000284233	0	0	0	0	0	0
ENSG00000284234	0	0	0	0	0	0
ENSG00000284237	16	3	8	7	2	4
ENSG00000284239	0	0	0	0	0	0
ENSG00000284240	14	2	3	1	1	1
ENSG00000284242	0	0	0	0	0	0
ENSG00000284246	0	0	0	0	0	0
ENSG00000284247	0	0	0	0	0	0
ENSG00000284250	0	0	0	0	0	0
ENSG00000284251	0	0	0	0	0	0
ENSG00000284252	0	0	0	0	0	0
ENSG00000284253	0	0	0	0	0	0
ENSG00000284256	0	0	0	0	0	0
ENSG00000284258	0	0	0	0	0	0
ENSG00000284259	0	0	0	0	0	0
ENSG00000284261	0	0	0	0	0	0
ENSG00000284263	0	0	0	0	0	0
ENSG00000284265	0	0	0	0	0	0
ENSG00000284266	0	0	5	1	4	0
ENSG00000284268	0	0	0	0	0	0
ENSG00000284269	0	0	0	0	0	0
ENSG00000284272	0	0	0	0	0	0
ENSG00000284276	0	0	0	0	0	0
ENSG00000284277	0	0	0	0	0	0
ENSG00000284280	0	0	0	0	0	0
ENSG00000284283	0	0	0	0	0	0
ENSG00000284284	0	0	0	0	0	0
ENSG00000284286	0	0	0	1	0	0
ENSG00000284288	0	0	0	0	0	0
ENSG00000284289	0	0	0	0	0	0
ENSG00000284291	0	0	0	0	0	0
ENSG00000284292	1	0	7	0	0	1
ENSG00000284293	0	0	0	0	0	0
ENSG00000284294	0	0	0	0	0	0
ENSG00000284299	1	0	3	2	1	0
ENSG00000284300	0	0	0	3	0	0
ENSG00000284305	0	0	0	0	0	0
ENSG00000284306	0	1	0	0	0	0
ENSG00000284308	0	2	2	5	5	5
ENSG00000284309	0	0	0	2	0	0
ENSG00000284310	0	0	0	0	0	0
ENSG00000284311	0	0	0	0	0	0
ENSG00000284317	0	0	0	0	0	0
ENSG00000284321	0	0	0	0	0	0
ENSG00000284324	0	0	2	3	0	0
ENSG00000284325	0	0	0	0	0	0
ENSG00000284327	0	0	0	0	0	0
ENSG00000284328	0	0	0	0	0	0
ENSG00000284329	0	0	0	0	0	0
ENSG00000284331	0	0	0	0	0	0
ENSG00000284332	0	0	0	0	0	0
ENSG00000284334	0	0	0	0	0	0
ENSG00000284336	0	0	0	0	0	0
ENSG00000284337	0	0	0	0	0	1
ENSG00000284341	0	0	0	0	0	0
ENSG00000284343	9	2	3	7	1	2
ENSG00000284344	0	0	0	0	0	0
ENSG00000284346	0	0	0	0	0	0
ENSG00000284351	0	0	0	0	0	0
ENSG00000284353	0	0	0	0	0	0
ENSG00000284356	0	0	0	0	0	0
ENSG00000284357	0	0	0	0	0	0
ENSG00000284360	0	0	0	0	0	0
ENSG00000284361	0	0	0	0	0	0
ENSG00000284362	0	0	0	0	0	0
ENSG00000284363	0	0	0	0	0	0
ENSG00000284364	0	0	0	0	0	0
ENSG00000284368	0	0	0	0	0	0
ENSG00000284370	0	0	0	0	0	0
ENSG00000284372	0	0	0	0	0	0
ENSG00000284373	4	2	3	0	0	0
ENSG00000284375	0	0	0	0	0	0
ENSG00000284376	0	0	1	8	0	0
ENSG00000284377	0	3	1	0	0	0
ENSG00000284378	0	0	0	0	0	0
ENSG00000284380	0	0	0	0	0	0
ENSG00000284385	0	0	0	0	0	0
ENSG00000284386	0	0	0	0	0	0
ENSG00000284387	0	0	0	0	0	0
ENSG00000284388	0	0	0	0	0	0
ENSG00000284391	1	3	4	0	0	0
ENSG00000284393	0	0	0	0	0	0
ENSG00000284394	0	0	0	0	0	0
ENSG00000284395	0	5	0	2	1	0
ENSG00000284399	0	0	0	0	0	0
ENSG00000284402	0	0	0	0	0	0
ENSG00000284407	0	0	0	0	0	0
ENSG00000284410	0	0	0	0	0	0
ENSG00000284411	0	0	0	0	0	0
ENSG00000284412	0	0	0	0	0	0
ENSG00000284415	0	0	0	0	0	0
ENSG00000284416	0	0	0	0	0	0
